0:0:0:0:0:0:0:1 - - [13/Nov/2019:18:23:58 -0700] "GET /eventAdmin/main.jsp HTTP/1.1" 200 726
0:0:0:0:0:0:0:1 - - [13/Nov/2019:18:23:58 -0700] "GET /files/uploadEventAdmin/company_logo_2_Logo%20Candilejas.png HTTP/1.1" 404 1015
0:0:0:0:0:0:0:1 - - [13/Nov/2019:18:24:01 -0700] "GET /eventAdmin/calendar.html HTTP/1.1" 200 7057
0:0:0:0:0:0:0:1 - - [13/Nov/2019:18:24:01 -0700] "GET /eventAdmin/tui.calendar-master/examples/css/bootstrap.min.css HTTP/1.1" 200 117150
0:0:0:0:0:0:0:1 - - [13/Nov/2019:18:24:01 -0700] "GET /eventAdmin/tui.calendar-master/examples/css/tui-time-picker.css HTTP/1.1" 200 10008
0:0:0:0:0:0:0:1 - - [13/Nov/2019:18:24:01 -0700] "GET /eventAdmin/tui.calendar-master/examples/css/tui-date-picker.css HTTP/1.1" 200 20522
0:0:0:0:0:0:0:1 - - [13/Nov/2019:18:24:01 -0700] "GET /eventAdmin/tui.calendar-master/dist/tui-calendar.css HTTP/1.1" 200 31977
0:0:0:0:0:0:0:1 - - [13/Nov/2019:18:24:01 -0700] "GET /eventAdmin/tui.calendar-master/examples/css/default.css HTTP/1.1" 200 3617
0:0:0:0:0:0:0:1 - - [13/Nov/2019:18:24:01 -0700] "GET /eventAdmin/tui.calendar-master/examples/css/icons.css HTTP/1.1" 200 1433
0:0:0:0:0:0:0:1 - - [13/Nov/2019:18:24:01 -0700] "GET /eventAdmin/tui.calendar-master/examples/js/jquery-3.2.1.slim.min.js HTTP/1.1" 200 69597
0:0:0:0:0:0:0:1 - - [13/Nov/2019:18:24:01 -0700] "GET /eventAdmin/tui.calendar-master/examples/js/bootstrap.min.js HTTP/1.1" 200 35452
0:0:0:0:0:0:0:1 - - [13/Nov/2019:18:24:01 -0700] "GET /eventAdmin/tui.calendar-master/examples/js/tui-code-snippet.min.js HTTP/1.1" 200 23872
0:0:0:0:0:0:0:1 - - [13/Nov/2019:18:24:01 -0700] "GET /eventAdmin/tui.calendar-master/examples/js/tui-time-picker.min.js HTTP/1.1" 200 32567
0:0:0:0:0:0:0:1 - - [13/Nov/2019:18:24:01 -0700] "GET /eventAdmin/tui.calendar-master/examples/js/tui-date-picker.min.js HTTP/1.1" 200 59132
0:0:0:0:0:0:0:1 - - [13/Nov/2019:18:24:01 -0700] "GET /eventAdmin/tui.calendar-master/examples/js/moment.min.js HTTP/1.1" 200 51599
0:0:0:0:0:0:0:1 - - [13/Nov/2019:18:24:01 -0700] "GET /eventAdmin/tui.calendar-master/dist/tui-calendar.js HTTP/1.1" 200 307276
0:0:0:0:0:0:0:1 - - [13/Nov/2019:18:24:01 -0700] "GET /eventAdmin/tui.calendar-master/examples/js/tui-dom.js HTTP/1.1" 200 34240
0:0:0:0:0:0:0:1 - - [13/Nov/2019:18:24:01 -0700] "GET /eventAdmin/tui.calendar-master/examples/js/jquery.min.js HTTP/1.1" 200 88145
0:0:0:0:0:0:0:1 - - [13/Nov/2019:18:24:01 -0700] "GET /eventAdmin/tui.calendar-master/examples/js/data/connection.js HTTP/1.1" 200 1376
0:0:0:0:0:0:0:1 - - [13/Nov/2019:18:24:01 -0700] "GET /eventAdmin/tui.calendar-master/examples/js/data/calendars.js HTTP/1.1" 200 1383
0:0:0:0:0:0:0:1 - - [13/Nov/2019:18:24:01 -0700] "GET /eventAdmin/tui.calendar-master/examples/js/data/schedules.js HTTP/1.1" 200 3608
0:0:0:0:0:0:0:1 - - [13/Nov/2019:18:24:01 -0700] "GET /eventAdmin/tui.calendar-master/examples/js/data/dataeventadmin.js HTTP/1.1" 200 74
0:0:0:0:0:0:0:1 - - [13/Nov/2019:18:24:01 -0700] "GET /eventAdmin/tui.calendar-master/examples/js/load.js HTTP/1.1" 200 26694
0:0:0:0:0:0:0:1 - - [13/Nov/2019:18:24:01 -0700] "GET /eventAdmin/tui.calendar-master/examples/images/ic-view-month.png HTTP/1.1" 200 113
0:0:0:0:0:0:0:1 - - [13/Nov/2019:18:24:01 -0700] "GET /eventAdmin/tui.calendar-master/examples/images/ic-arrow-line-left.png HTTP/1.1" 200 243
0:0:0:0:0:0:0:1 - - [13/Nov/2019:18:24:01 -0700] "GET /eventAdmin/tui.calendar-master/examples/images/ic-arrow-line-right.png HTTP/1.1" 200 233
0:0:0:0:0:0:0:1 - - [13/Nov/2019:18:24:01 -0700] "GET /eventAdmin/tui.calendar-master/dist/tui-calendar.css.map HTTP/1.1" 200 104294
0:0:0:0:0:0:0:1 - - [13/Nov/2019:18:24:02 -0700] "GET /eventAdmin/tui.calendar-master/dist/tui-calendar.js.map HTTP/1.1" 200 1321137
0:0:0:0:0:0:0:1 - - [13/Nov/2019:18:24:02 -0700] "POST /eventAdmin/calendarSchedule HTTP/1.1" 200 352
0:0:0:0:0:0:0:1 - - [13/Nov/2019:18:24:05 -0700] "POST /eventAdmin/calendarSchedule HTTP/1.1" 200 2145
0:0:0:0:0:0:0:1 - - [13/Nov/2019:18:24:06 -0700] "POST /eventAdmin/calendarSchedule HTTP/1.1" 200 7974
0:0:0:0:0:0:0:1 - - [13/Nov/2019:18:24:06 -0700] "POST /eventAdmin/calendarSchedule HTTP/1.1" 200 3907
0:0:0:0:0:0:0:1 - - [13/Nov/2019:18:24:06 -0700] "POST /eventAdmin/calendarSchedule HTTP/1.1" 200 3150
0:0:0:0:0:0:0:1 - - [13/Nov/2019:18:24:06 -0700] "GET /eventAdmin/tui.calendar-master/examples/fonts/icon.ttf HTTP/1.1" 200 2068
0:0:0:0:0:0:0:1 - - [13/Nov/2019:18:26:49 -0700] "GET /eventAdmin/links.jsp HTTP/1.1" 200 15703
0:0:0:0:0:0:0:1 - - [13/Nov/2019:18:26:49 -0700] "GET /eventAdmin/treeMenu.jsp HTTP/1.1" 200 963
0:0:0:0:0:0:0:1 - - [13/Nov/2019:18:26:49 -0700] "GET /eventAdmin/companyLogo.jsp HTTP/1.1" 200 754
0:0:0:0:0:0:0:1 - - [13/Nov/2019:18:26:49 -0700] "GET /eventAdmin/main.jsp HTTP/1.1" 200 726
0:0:0:0:0:0:0:1 - - [13/Nov/2019:18:26:50 -0700] "GET /files/uploadEventAdmin/company_logo_2_Logo%20Candilejas.png HTTP/1.1" 404 1015
0:0:0:0:0:0:0:1 - - [13/Nov/2019:18:26:51 -0700] "GET /eventAdmin/calendar.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Nov/2019:18:26:51 -0700] "GET /eventAdmin/tui.calendar-master/dist/tui-calendar.css HTTP/1.1" 200 31977
0:0:0:0:0:0:0:1 - - [13/Nov/2019:18:26:51 -0700] "GET /eventAdmin/tui.calendar-master/dist/tui-calendar.js HTTP/1.1" 200 307266
0:0:0:0:0:0:0:1 - - [13/Nov/2019:18:26:51 -0700] "GET /eventAdmin/tui.calendar-master/dist/tui-calendar.css.map HTTP/1.1" 200 104294
0:0:0:0:0:0:0:1 - - [13/Nov/2019:18:26:51 -0700] "GET /eventAdmin/tui.calendar-master/dist/tui-calendar.js.map HTTP/1.1" 200 1321125
0:0:0:0:0:0:0:1 - - [13/Nov/2019:18:26:52 -0700] "POST /eventAdmin/calendarSchedule HTTP/1.1" 200 352
0:0:0:0:0:0:0:1 - - [13/Nov/2019:18:26:52 -0700] "POST /eventAdmin/calendarSchedule HTTP/1.1" 200 2145
0:0:0:0:0:0:0:1 - - [13/Nov/2019:18:26:52 -0700] "POST /eventAdmin/calendarSchedule HTTP/1.1" 200 7974
0:0:0:0:0:0:0:1 - - [13/Nov/2019:18:26:52 -0700] "POST /eventAdmin/calendarSchedule HTTP/1.1" 200 3907
0:0:0:0:0:0:0:1 - - [13/Nov/2019:18:26:52 -0700] "POST /eventAdmin/calendarSchedule HTTP/1.1" 200 3150
0:0:0:0:0:0:0:1 - - [13/Nov/2019:18:27:38 -0700] "GET /eventAdmin/links.jsp HTTP/1.1" 200 15703
0:0:0:0:0:0:0:1 - - [13/Nov/2019:18:27:38 -0700] "GET /eventAdmin/treeMenu.jsp HTTP/1.1" 200 963
0:0:0:0:0:0:0:1 - - [13/Nov/2019:18:27:38 -0700] "GET /eventAdmin/companyLogo.jsp HTTP/1.1" 200 754
0:0:0:0:0:0:0:1 - - [13/Nov/2019:18:27:38 -0700] "GET /eventAdmin/main.jsp HTTP/1.1" 200 726
0:0:0:0:0:0:0:1 - - [13/Nov/2019:18:27:38 -0700] "GET /files/uploadEventAdmin/company_logo_2_Logo%20Candilejas.png HTTP/1.1" 404 1015
0:0:0:0:0:0:0:1 - - [13/Nov/2019:18:27:40 -0700] "GET /eventAdmin/calendar.html HTTP/1.1" 304 -
