what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.debug.ui,3.7.0.v20110124a,"org.eclipse.debug.ui.commands.StepOver",1573761470847
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1573761473569
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1573761475178
executed,command,org.eclipse.debug.ui,3.7.0.v20110124a,"org.eclipse.debug.ui.commands.StepOver",1573761482223
executed,command,org.eclipse.debug.ui,3.7.0.v20110124a,"org.eclipse.debug.ui.commands.StepOver",1573761483216
executed,command,org.eclipse.debug.ui,3.7.0.v20110124a,"org.eclipse.debug.ui.commands.StepOver",1573761483519
executed,command,org.eclipse.debug.ui,3.7.0.v20110124a,"org.eclipse.debug.ui.commands.StepOver",1573761483823
executed,command,org.eclipse.debug.ui,3.7.0.v20110124a,"org.eclipse.debug.ui.commands.StepOver",1573761484175
executed,command,org.eclipse.debug.ui,3.7.0.v20110124a,"org.eclipse.debug.ui.commands.StepOver",1573761484574
executed,command,org.eclipse.debug.ui,3.7.0.v20110124a,"org.eclipse.debug.ui.commands.StepOver",1573761484911
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1573761487785
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1573761499709
executed,command,org.eclipse.debug.ui,3.7.0.v20110124a,"org.eclipse.debug.ui.commands.Resume",1573761501119
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1573761507748
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1573761512660
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1573761520362
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1573761545007
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1573761549779
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1573761561256
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1573761568230
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110126-1300,"org.eclipse.jdt.ui.CompilationUnitEditor",1573761568364
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1573761573096
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1573761573667
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1573761575139
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1573761575321
activated,view,org.eclipse.debug.ui,3.7.0.v20110124a,"org.eclipse.debug.ui.DebugView",1573761575421
activated,view,org.eclipse.ui.console,3.5.100.v20110126,"org.eclipse.ui.console.ConsoleView",1573761575509
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110126-1300,"org.eclipse.jdt.ui.CompilationUnitEditor",1573761576232
executed,command,org.eclipse.debug.ui,3.7.0.v20110124a,"org.eclipse.debug.ui.commands.StepOver",1573761597583
executed,command,org.eclipse.debug.ui,3.7.0.v20110124a,"org.eclipse.debug.ui.commands.StepOver",1573761602879
executed,command,org.eclipse.debug.ui,3.7.0.v20110124a,"org.eclipse.debug.ui.commands.StepOver",1573761604800
executed,command,org.eclipse.debug.ui,3.7.0.v20110124a,"org.eclipse.debug.ui.commands.StepOver",1573761613472
executed,command,org.eclipse.debug.ui,3.7.0.v20110124a,"org.eclipse.debug.ui.commands.StepOver",1573761613792
