what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.debug.ui,3.7.0.v20110124a,"org.eclipse.debug.ui.commands.Resume",1414772585977
executed,command,org.eclipse.debug.ui,3.7.0.v20110124a,"org.eclipse.debug.ui.commands.Resume",1414772586377
executed,command,org.eclipse.debug.ui,3.7.0.v20110124a,"org.eclipse.debug.ui.commands.Resume",1414772586927
executed,command,org.eclipse.debug.ui,3.7.0.v20110124a,"org.eclipse.debug.ui.commands.Resume",1414772586967
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110126-1300,"org.eclipse.jdt.ui.CompilationUnitEditor",1414772589017
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1414772608877
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1414772608997
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1414772609027
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1414772726039
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1414772734599
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1414772748070
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1414772782860
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1414772786760
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1414772793320
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1414772794130
activated,view,org.eclipse.ui.console,3.5.100.v20110126,"org.eclipse.ui.console.ConsoleView",1414772800520
activated,view,org.eclipse.debug.ui,3.7.0.v20110124a,"org.eclipse.debug.ui.VariableView",1414772802862
activated,perspective,org.eclipse.jst.j2ee.ui,1.1.500.v201101130500,"org.eclipse.jst.j2ee.J2EEPerspective",1414772803712
activated,view,org.eclipse.ui.console,3.5.100.v20110126,"org.eclipse.ui.console.ConsoleView",1414772803792
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110126-1300,"org.eclipse.jdt.ui.CompilationUnitEditor",1414772804862
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1414772831903
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1414772834593
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1414772835733
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1414772879217
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20101116-0800,"org.eclipse.ui.navigator.ProjectExplorer",1414772881476
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1414772892004
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1414773239776
opened,editor,org.eclipse.jst.jsp.ui,1.1.600.v201101262225,"org.eclipse.jst.jsp.core.jspsource.source",1414773243976
activated,editor,org.eclipse.jst.jsp.ui,1.1.600.v201101262225,"org.eclipse.jst.jsp.core.jspsource.source",1414773244076
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1414773249776
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1414773260346
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1414773271516
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1414773274096
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1414773276186
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1414773302647
executed,command,org.eclipse.ui,3.7.0.I20110127-0800,"org.eclipse.ui.edit.paste",1414773310547
executed,command,org.eclipse.ui,3.7.0.I20110127-0800,"org.eclipse.ui.edit.copy",1414773314307
executed,command,org.eclipse.ui,3.7.0.I20110127-0800,"org.eclipse.ui.edit.paste",1414773315827
executed,command,org.eclipse.ui,3.7.0.I20110127-0800,"org.eclipse.ui.edit.copy",1414773321207
executed,command,org.eclipse.ui,3.7.0.I20110127-0800,"org.eclipse.ui.edit.paste",1414773322357
executed,command,org.eclipse.ui,3.7.0.I20110127-0800,"org.eclipse.ui.file.save",1414773324397
activated,view,org.eclipse.wst.server.ui,1.1.305.v20110110b,"org.eclipse.wst.server.ui.ServersView",1414773336807
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20101116-0800,"org.eclipse.ui.navigator.ProjectExplorer",1414773341297
activated,editor,org.eclipse.jst.jsp.ui,1.1.600.v201101262225,"org.eclipse.jst.jsp.core.jspsource.source",1414773345247
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20101116-0800,"org.eclipse.ui.navigator.ProjectExplorer",1414773346137
executed,command,org.eclipse.ui,3.7.0.I20110127-0800,"org.eclipse.ui.file.refresh",1414773348497
started,bundle,org.eclipse.jdt.junit.core,3.7.0.v20110111-0800,"org.eclipse.jdt.junit.core",1414773359968
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1414773361508
started,bundle,org.eclipse.jst.server.generic.core,1.0.700.v20101219,"org.eclipse.jst.server.generic.core",1414773361658
started,bundle,org.eclipse.jst.server.preview.adapter,1.1.100.v20100308,"org.eclipse.jst.server.preview.adapter",1414773361678
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1414773377508
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1414773377678
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1414773377708
executed,command,org.eclipse.wst.server.ui,1.1.305.v20110110b,"org.eclipse.wst.server.launchShortcut.debug",1414773377768
started,bundle,org.eclipse.ui.browser,3.3.100.v20101220,"org.eclipse.ui.browser",1414773386194
opened,editor,org.eclipse.ui.browser,3.3.100.v20101220,"org.eclipse.ui.browser.editor",1414773386524
activated,editor,org.eclipse.ui.browser,3.3.100.v20101220,"org.eclipse.ui.browser.editor",1414773386594
executed,command,org.eclipse.ui,3.7.0.I20110127-0800,"org.eclipse.ui.edit.copy",1414773394587
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1414773395607
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1414773403587
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1414773404237
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1414773405657
activated,editor,org.eclipse.jst.jsp.ui,1.1.600.v201101262225,"org.eclipse.jst.jsp.core.jspsource.source",1414773414317
closed,editor,org.eclipse.ui.browser,3.3.100.v20101220,"org.eclipse.ui.browser.editor",1414773414317
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1414773415197
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1414773427467
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110126-1300,"org.eclipse.jdt.ui.CompilationUnitEditor",1414773429447
closed,editor,org.eclipse.jst.jsp.ui,1.1.600.v201101262225,"org.eclipse.jst.jsp.core.jspsource.source",1414773429447
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1414773431667
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1414773438327
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1414773443940
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1414773444200
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20101116-0800,"org.eclipse.ui.navigator.ProjectExplorer",1414773445730
