what,kind,bundleId,bundleVersion,description,time
error,log,,,"Error in JSDT Core during reconcile",1457635358795
executed,command,,,"AUTOGEN:::org.eclipse.wst.jsdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.wst.jsdt.internal.ui.javaeditor.JavaSelectRulerAction",1457635360887
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.wst.jsdt.ui"".",1457635363325
error,log,,,"Error in JSDT Core during AST creation",1457635363326
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.wst.jsdt.ui"".",1457635364676
error,log,,,"Error in JSDT Core during AST creation",1457635364677
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.wst.jsdt.ui"".",1457635375493
error,log,,,"Error in JSDT Core during AST creation",1457635375494
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.wst.jsdt.ui"".",1457635382477
error,log,,,"Error in JSDT Core during AST creation",1457635382479
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.wst.jsdt.ui"".",1457635392610
error,log,,,"Error in JSDT Core during AST creation",1457635392613
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1457635397382
closed,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1457635397395
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1457635399391
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.debug",1457635400682
activated,view,org.eclipse.ui.console,3.5.100.v20110126,"org.eclipse.ui.console.ConsoleView",1457635401964
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1457635406098
activated,view,org.eclipse.ui.console,3.5.100.v20110126,"org.eclipse.ui.console.ConsoleView",1457635406277
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1457635406749
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1457635456017
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1457635457264
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1457635470918
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1457635471071
activated,perspective,org.eclipse.debug.ui,3.7.0.v20110124a,"org.eclipse.debug.ui.DebugPerspective",1457635471161
executed,command,org.eclipse.debug.ui,3.7.0.v20110124a,"org.eclipse.debug.ui.commands.StepOver",1457635474883
activated,view,org.eclipse.debug.ui,3.7.0.v20110124a,"org.eclipse.debug.ui.VariableView",1457635476260
activated,perspective,org.eclipse.jst.j2ee.ui,1.1.503.v201201190400,"org.eclipse.jst.j2ee.J2EEPerspective",1457635488546
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1457635488580
executed,command,org.eclipse.debug.ui,3.7.0.v20110124a,"org.eclipse.debug.ui.commands.Resume",1457635491346
executed,command,org.eclipse.ui,3.7.0.I20110127-0800,"org.eclipse.ui.file.save",1457635496167
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1457635496832
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1457635504942
executed,command,org.eclipse.ui,3.7.0.I20110127-0800,"org.eclipse.ui.file.save",1457635508579
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1457635509959
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1457635515518
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1457635517673
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1457635520566
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1457635529142
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1457635544382
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1457635582259
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20101116-0800,"org.eclipse.ui.navigator.ProjectExplorer",1457635582284
executed,command,org.eclipse.ui,3.7.0.I20110127-0800,"org.eclipse.ui.edit.copy",1457635583735
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1457635584159
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1457635585882
executed,command,org.eclipse.ui,3.7.0.I20110127-0800,"org.eclipse.ui.edit.paste",1457635585995
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1457635611447
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1457635611628
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1457635613686
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1457635615170
