what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1461968792350
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1461968865853
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1461968947318
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1461968958979
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1461969057243
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1461969066637
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1461969068715
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20101116-0800,"org.eclipse.ui.navigator.ProjectExplorer",1461969071469
opened,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1461969086429
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1461969086531
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1461969452420
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1461969461815
executed,command,org.eclipse.ui,3.7.0.I20110127-0800,"org.eclipse.ui.edit.copy",1461969493552
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1461969493874
executed,command,org.eclipse.ui,3.7.0.I20110127-0800,"org.eclipse.ui.edit.findReplace",1461969493900
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1461969510167
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1461969575635
executed,command,org.eclipse.ui,3.7.0.I20110127-0800,"org.eclipse.ui.edit.findReplace",1461969575658
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1461969592608
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1461969605055
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1461969607078
executed,command,org.eclipse.ui,3.7.0.I20110127-0800,"org.eclipse.ui.edit.findReplace",1461969607104
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1461969612018
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20101116-0800,"org.eclipse.ui.navigator.ProjectExplorer",1461969623230
error,log,,,"Core exception while retrieving the content description",1461969645153
error,log,,,"Core exception while retrieving the content description",1461969645157
error,log,,,"Core exception while retrieving the content description",1461969645175
error,log,,,"Core exception while retrieving the content description",1461969645178
executed,command,org.eclipse.ui,3.7.0.I20110127-0800,"org.eclipse.ui.edit.copy",1461969649225
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1461969649594
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1461969653384
executed,command,org.eclipse.ui,3.7.0.I20110127-0800,"org.eclipse.ui.edit.paste",1461969653411
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1461969654368
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20101116-0800,"org.eclipse.ui.navigator.ProjectExplorer",1461969656116
error,log,,,"Core exception while retrieving the content description",1461969657349
error,log,,,"Core exception while retrieving the content description",1461969657351
error,log,,,"Core exception while retrieving the content description",1461969657359
error,log,,,"Core exception while retrieving the content description",1461969657361
executed,command,org.eclipse.ui,3.7.0.I20110127-0800,"org.eclipse.ui.edit.copy",1461969658459
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1461969658752
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1461969663929
executed,command,org.eclipse.ui,3.7.0.I20110127-0800,"org.eclipse.ui.edit.paste",1461969663952
executed,command,org.eclipse.ui,3.7.0.I20110127-0800,"org.eclipse.ui.file.refresh",1461969667806
executed,command,org.eclipse.ui,3.7.0.I20110127-0800,"org.eclipse.ui.edit.copy",1461969670857
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1461969671165
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1461969693809
