what,kind,bundleId,bundleVersion,description,time
error,log,,,"Unexpected runtime error while computing a text hover",1427929483871
executed,command,org.eclipse.ui,3.7.0.I20110127-0800,"org.eclipse.ui.file.save",1427929484363
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1427929484783
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1427929495787
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1427929496422
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1427929505022
activated,perspective,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.JavaPerspective",1427929522475
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1427929527312
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1427929530313
executed,command,,,"AUTOGEN:::org.eclipse.jst.jsp.core.jspsource.ruler.actions/org.eclipse.ui.texteditor.BookmarkRulerAction",1427929530323
executed,command,,,"AUTOGEN:::org.eclipse.jst.jsp.core.jspsource.ruler.actions/org.eclipse.ui.texteditor.SelectRulerAction",1427929533130
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1427929540160
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1427929541299
executed,command,,,"AUTOGEN:::org.eclipse.jst.jsp.core.jspsource.ruler.actions/org.eclipse.ui.texteditor.BookmarkRulerAction",1427929541311
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1427929544911
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1427929546212
executed,command,,,"AUTOGEN:::org.eclipse.jst.jsp.core.jspsource.ruler.actions/org.eclipse.ui.texteditor.BookmarkRulerAction",1427929546226
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1427929547725
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1427929548935
activated,view,org.eclipse.ui.console,3.5.100.v20110126,"org.eclipse.ui.console.ConsoleView",1427929548975
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1427929556660
activated,perspective,org.eclipse.jst.j2ee.ui,1.1.503.v201201190400,"org.eclipse.jst.j2ee.J2EEPerspective",1427929560964
