what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.emf.common.ui,2.7.0.v20120130-0943,"org.eclipse.emf.common.ui",1433205622873
started,bundle,org.eclipse.emf.edit.ui,2.7.0.v20120130-0943,"org.eclipse.emf.edit.ui",1433205622874
started,bundle,org.eclipse.jst.j2ee.webservice.ui,1.1.500.v201105122000,"org.eclipse.jst.j2ee.webservice.ui",1433205622888
started,bundle,org.eclipse.jst.j2ee.webservice,1.1.400.v201004110600,"org.eclipse.jst.j2ee.webservice",1433205622898
started,bundle,org.eclipse.jst.j2ee.ui,1.1.503.v201201190400,"org.eclipse.jst.j2ee.ui",1433205622990
started,bundle,com.vaadin.integration.eclipse,2.3.1.201411271550,"com.vaadin.integration.eclipse",1433205623205
started,bundle,org.eclipse.wst.common.ui,1.1.500.v200911190730,"org.eclipse.wst.common.ui",1433205623219
started,bundle,org.eclipse.jst.jee.ui,1.0.401.v201202011107,"org.eclipse.jst.jee.ui",1433205623241
started,bundle,org.eclipse.jst.j2ee.navigator.ui,1.1.501.v201107261503,"org.eclipse.jst.j2ee.navigator.ui",1433205623248
opened,view,org.eclipse.ui.navigator.resources,3.4.300.I20101116-0800,"org.eclipse.ui.navigator.ProjectExplorer",1433205623524
opened,view,org.eclipse.ui.ide,3.7.0.I20110126-0800,"org.eclipse.ui.views.AllMarkersView",1433205623689
opened,view,org.eclipse.ui.console,3.5.100.v20110126,"org.eclipse.ui.console.ConsoleView",1433205623770
opened,view,org.eclipse.ui.views,3.6.0.I20110111-0800,"org.eclipse.ui.views.ContentOutline",1433205624005
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20101116-0800,"org.eclipse.ui.navigator.ProjectExplorer",1433205625488
started,bundle,org.eclipse.wst.ws.service.policy.ui,1.0.300.v201108240515,"org.eclipse.wst.ws.service.policy.ui",1433205626170
started,bundle,org.eclipse.wst.ws.service.policy,1.0.303.v201009221810,"org.eclipse.wst.ws.service.policy",1433205626187
started,bundle,org.eclipse.wst.command.env,1.0.409.v201004211805,"org.eclipse.wst.command.env",1433205626250
started,bundle,org.eclipse.wst.ws,1.1.203.v201004211805,"org.eclipse.wst.ws",1433205626250
started,bundle,org.eclipse.compare,3.5.200.I20101206-1300,"org.eclipse.compare",1433205626523
executed,command,org.eclipse.ui,3.7.0.I20110127-0800,"org.eclipse.ui.file.refresh",1433205631044
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1433205631368
started,bundle,org.eclipse.jst.servlet.ui,1.1.502.v201202011054,"org.eclipse.jst.servlet.ui",1433205631752
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1433205631791
opened,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1433205633247
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1433205633276
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.debug",1433205635410
started,bundle,org.eclipse.jst.server.tomcat.ui,1.1.200.v20100418,"org.eclipse.jst.server.tomcat.ui",1433205639291
activated,view,org.eclipse.ui.console,3.5.100.v20110126,"org.eclipse.ui.console.ConsoleView",1433205642615
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1433205644017
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1433205649298
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1433205670173
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.stop",1433205673791
activated,view,org.eclipse.ui.console,3.5.100.v20110126,"org.eclipse.ui.console.ConsoleView",1433205674318
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1433205675657
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1433205678673
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1433205687110
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.debug",1433205689656
activated,view,org.eclipse.ui.console,3.5.100.v20110126,"org.eclipse.ui.console.ConsoleView",1433205690872
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1433205692045
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1433205693389
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1433205693395
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1433205693515
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1433205698175
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.stop",1433205700042
activated,view,org.eclipse.ui.console,3.5.100.v20110126,"org.eclipse.ui.console.ConsoleView",1433205700561
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1433205701453
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1433205701805
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1433205701813
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1433205713478
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1433205714290
executed,command,org.eclipse.ui,3.7.0.I20110127-0800,"org.eclipse.ui.edit.delete",1433205714300
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1433205717251
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1433205723645
executed,command,org.eclipse.ui,3.7.0.I20110127-0800,"org.eclipse.ui.window.preferences",1433205723655
started,bundle,org.apache.ivyde.eclipse,2.2.0.final-201311091524-RELEASE,"org.apache.ivyde.eclipse",1433205728151
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1433205730671
started,bundle,org.eclipse.wst.server.preview.adapter,1.1.0.v20090311b,"org.eclipse.wst.server.preview.adapter",1433205730769
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1433205766929
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1433205783845
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1433205786984
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20101116-0800,"org.eclipse.ui.navigator.ProjectExplorer",1433205788766
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1433205791377
started,bundle,org.eclipse.jst.server.generic.core,1.0.700.v20101219,"org.eclipse.jst.server.generic.core",1433205791467
started,bundle,org.eclipse.jst.server.preview.adapter,1.1.100.v20100308,"org.eclipse.jst.server.preview.adapter",1433205791471
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1433205794294
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.launchShortcut.debug",1433205794320
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1433205795635
started,bundle,org.eclipse.ui.browser,3.3.100.v20101220,"org.eclipse.ui.browser",1433205819035
opened,editor,org.eclipse.ui.browser,3.3.100.v20101220,"org.eclipse.ui.browser.editor",1433205819733
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1433205819782
activated,editor,org.eclipse.ui.browser,3.3.100.v20101220,"org.eclipse.ui.browser.editor",1433205819844
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1433205825244
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1433205853483
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1433205856123
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1433206023499
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1433206025651
closed,editor,org.eclipse.ui.browser,3.3.100.v20101220,"org.eclipse.ui.browser.editor",1433206025652
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110126-1300,"org.eclipse.jdt.ui.CompilationUnitEditor",1433206027699
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1433206041389
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1433206170046
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20101116-0800,"org.eclipse.ui.navigator.ProjectExplorer",1433206171594
executed,command,org.eclipse.ui,3.7.0.I20110127-0800,"org.eclipse.ui.file.refresh",1433206173530
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1433206173809
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1433206175046
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1433206176107
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1433206186783
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110126-1300,"org.eclipse.jdt.ui.CompilationUnitEditor",1433206189982
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1433206190514
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1433206209647
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1433206211238
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1433206213310
opened,view,org.eclipse.debug.ui,3.7.0.v20110124a,"org.eclipse.debug.ui.DebugView",1433206213807
