what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.I20110127-0800,"org.eclipse.ui.edit.cut",1438037931710
executed,command,org.eclipse.ui,3.7.0.I20110127-0800,"org.eclipse.ui.file.save",1438037932087
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1438037932712
error,log,,,"Core exception while retrieving the content description",1438037934254
error,log,,,"Core exception while retrieving the content description",1438037934256
error,log,,,"Core exception while retrieving the content description",1438037934260
error,log,,,"Core exception while retrieving the content description",1438037934262
error,log,,,"Core exception while retrieving the content description",1438037934264
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1438037938720
executed,command,org.eclipse.ui,3.7.0.I20110127-0800,"org.eclipse.ui.edit.undo",1438037940231
executed,command,org.eclipse.ui,3.7.0.I20110127-0800,"org.eclipse.ui.file.save",1438037941410
error,log,,,"Core exception while retrieving the content description",1438037943545
error,log,,,"Core exception while retrieving the content description",1438037943547
error,log,,,"Core exception while retrieving the content description",1438037943548
error,log,,,"Core exception while retrieving the content description",1438037943550
error,log,,,"Core exception while retrieving the content description",1438037943551
executed,command,org.eclipse.ui,3.7.0.I20110127-0800,"org.eclipse.ui.file.save",1438037963052
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1438037963516
error,log,,,"Core exception while retrieving the content description",1438037965199
error,log,,,"Core exception while retrieving the content description",1438037965202
error,log,,,"Core exception while retrieving the content description",1438037965204
error,log,,,"Core exception while retrieving the content description",1438037965205
error,log,,,"Core exception while retrieving the content description",1438037965207
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1438037971085
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1438037974277
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1438037994402
executed,command,org.eclipse.ui,3.7.0.I20110127-0800,"org.eclipse.ui.edit.undo",1438037999381
executed,command,org.eclipse.ui,3.7.0.I20110127-0800,"org.eclipse.ui.edit.undo",1438038000197
executed,command,org.eclipse.ui,3.7.0.I20110127-0800,"org.eclipse.ui.edit.copy",1438038007129
executed,command,org.eclipse.ui,3.7.0.I20110127-0800,"org.eclipse.ui.edit.paste",1438038008096
executed,command,org.eclipse.ui,3.7.0.I20110127-0800,"org.eclipse.ui.edit.copy",1438038011812
executed,command,org.eclipse.ui,3.7.0.I20110127-0800,"org.eclipse.ui.edit.paste",1438038012881
executed,command,org.eclipse.ui,3.7.0.I20110127-0800,"org.eclipse.ui.edit.delete",1438038015098
executed,command,org.eclipse.ui,3.7.0.I20110127-0800,"org.eclipse.ui.file.save",1438038016232
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1438038016656
error,log,,,"Core exception while retrieving the content description",1438038018411
error,log,,,"Core exception while retrieving the content description",1438038018413
error,log,,,"Core exception while retrieving the content description",1438038018414
error,log,,,"Core exception while retrieving the content description",1438038018416
error,log,,,"Core exception while retrieving the content description",1438038018427
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1438038023750
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1438038030631
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1438038033621
executed,command,org.eclipse.ui,3.7.0.I20110127-0800,"org.eclipse.ui.edit.delete",1438038037602
executed,command,org.eclipse.ui,3.7.0.I20110127-0800,"org.eclipse.ui.edit.delete",1438038042578
executed,command,org.eclipse.ui,3.7.0.I20110127-0800,"org.eclipse.ui.file.save",1438038043688
error,log,,,"Core exception while retrieving the content description",1438038045809
error,log,,,"Core exception while retrieving the content description",1438038045811
error,log,,,"Core exception while retrieving the content description",1438038045813
error,log,,,"Core exception while retrieving the content description",1438038045814
error,log,,,"Core exception while retrieving the content description",1438038045816
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1438038045989
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1438120767140
activated,perspective,org.eclipse.debug.ui,3.7.0.v20110124a,"org.eclipse.debug.ui.DebugPerspective",1438120782325
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1438120782535
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1438122363130
