what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.console,3.5.100.v20110126,"org.eclipse.ui.console.ConsoleView",1433288688523
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1433288690023
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1433288693829
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1433288696993
activated,view,org.eclipse.ui.console,3.5.100.v20110126,"org.eclipse.ui.console.ConsoleView",1433288696999
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110126-1300,"org.eclipse.jdt.ui.CompilationUnitEditor",1433288714835
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1433288719728
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1433288727943
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1433288739632
executed,command,org.eclipse.ui,3.7.0.I20110127-0800,"org.eclipse.ui.file.save",1433288743230
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1433288744230
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1433288745652
activated,view,org.eclipse.ui.console,3.5.100.v20110126,"org.eclipse.ui.console.ConsoleView",1433288745665
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1433288758633
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1433288763287
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1433288764900
activated,view,org.eclipse.ui.console,3.5.100.v20110126,"org.eclipse.ui.console.ConsoleView",1433288764911
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1433288814885
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110126-1300,"org.eclipse.jdt.ui.CompilationUnitEditor",1433288815160
