what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1425011819159
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1425011830266
executed,command,org.eclipse.ui,3.7.0.I20110127-0800,"org.eclipse.ui.edit.copy",1425011842060
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1425011843620
executed,command,org.eclipse.ui,3.7.0.I20110127-0800,"org.eclipse.ui.edit.paste",1425011850967
executed,command,org.eclipse.ui,3.7.0.I20110127-0800,"org.eclipse.ui.file.save",1425011852543
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1425011919140
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1425011934007
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1425011935193
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.debug",1425011937564
activated,view,org.eclipse.ui.console,3.5.100.v20110126,"org.eclipse.ui.console.ConsoleView",1425011938986
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1425011941000
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1425011973105
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1425011976555
activated,view,org.eclipse.ui.console,3.5.100.v20110126,"org.eclipse.ui.console.ConsoleView",1425011976570
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110126-1300,"org.eclipse.jdt.ui.CompilationUnitEditor",1425012009491
executed,command,org.eclipse.ui,3.7.0.I20110127-0800,"org.eclipse.ui.file.save",1425012030224
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1425012034248
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1425012043334
activated,view,org.eclipse.ui.console,3.5.100.v20110126,"org.eclipse.ui.console.ConsoleView",1425012045237
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1425012049121
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1425012066426
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110126-1300,"org.eclipse.jdt.ui.CompilationUnitEditor",1425012101776
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1425012127984
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1425012130231
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1425012131401
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1425012133241
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1425012136018
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1425012141962
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110126-1300,"org.eclipse.jdt.ui.CompilationUnitEditor",1425012149528
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110126-1300,"org.eclipse.jdt.ui.CompilationUnitEditor",1425012157016
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110126-1300,"org.eclipse.jdt.ui.CompilationUnitEditor",1425012157079
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110126-1300,"org.eclipse.jdt.ui.CompilationUnitEditor",1425012165893
executed,command,org.eclipse.ui,3.7.0.I20110127-0800,"org.eclipse.ui.file.save",1425012176828
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1425012178669
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1425012180370
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1425012181852
