what,kind,bundleId,bundleVersion,description,time
error,log,,,"Core exception while retrieving the content description",1457640076683
error,log,,,"Core exception while retrieving the content description",1457640076685
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20101116-0800,"org.eclipse.ui.navigator.ProjectExplorer",1457640077554
error,log,,,"Core exception while retrieving the content description",1457640090400
error,log,,,"Core exception while retrieving the content description",1457640090401
error,log,,,"Core exception while retrieving the content description",1457640090420
error,log,,,"Core exception while retrieving the content description",1457640090427
error,log,,,"Core exception while retrieving the content description",1457640090447
error,log,,,"Core exception while retrieving the content description",1457640090449
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1457640095526
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1457640131809
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1457640132020
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1457640141484
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1457640155375
activated,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1457640172857
executed,command,org.eclipse.ui,3.7.0.I20110127-0800,"org.eclipse.ui.edit.copy",1457640185300
executed,command,org.eclipse.ui,3.7.0.I20110127-0800,"org.eclipse.ui.edit.paste",1457640187548
error,log,,,"Core exception while retrieving the content description",1457640192364
error,log,,,"Core exception while retrieving the content description",1457640192367
error,log,,,"Core exception while retrieving the content description",1457640192371
error,log,,,"Core exception while retrieving the content description",1457640192380
error,log,,,"Core exception while retrieving the content description",1457640192383
error,log,,,"Core exception while retrieving the content description",1457640192387
error,log,,,"Core exception while retrieving the content description",1457640192390
error,log,,,"Core exception while retrieving the content description",1457640192399
error,log,,,"Core exception while retrieving the content description",1457640192406
error,log,,,"Core exception while retrieving the content description",1457640192411
executed,command,org.eclipse.ui,3.7.0.I20110127-0800,"org.eclipse.ui.file.save",1457640192429
error,log,,,"Core exception while retrieving the content description",1457640193019
error,log,,,"Core exception while retrieving the content description",1457640193022
error,log,,,"Core exception while retrieving the content description",1457640193025
error,log,,,"Core exception while retrieving the content description",1457640193027
error,log,,,"Core exception while retrieving the content description",1457640193030
error,log,,,"Core exception while retrieving the content description",1457640193042
error,log,,,"Core exception while retrieving the content description",1457640193044
error,log,,,"Core exception while retrieving the content description",1457640193046
error,log,,,"Core exception while retrieving the content description",1457640193048
error,log,,,"Core exception while retrieving the content description",1457640193049
error,log,,,"Core exception while retrieving the content description",1457640193052
error,log,,,"Core exception while retrieving the content description",1457640193054
error,log,,,"Core exception while retrieving the content description",1457640193056
error,log,,,"Core exception while retrieving the content description",1457640193058
error,log,,,"Core exception while retrieving the content description",1457640193060
error,log,,,"Core exception while retrieving the content description",1457640193064
error,log,,,"Core exception while retrieving the content description",1457640193067
error,log,,,"Core exception while retrieving the content description",1457640193072
error,log,,,"Core exception while retrieving the content description",1457640193077
error,log,,,"Core exception while retrieving the content description",1457640193078
error,log,,,"Core exception while retrieving the content description",1457640193089
error,log,,,"Core exception while retrieving the content description",1457640193091
error,log,,,"Core exception while retrieving the content description",1457640193096
error,log,,,"Core exception while retrieving the content description",1457640193101
error,log,,,"Core exception while retrieving the content description",1457640193102
error,log,,,"Core exception while retrieving the content description",1457640193644
error,log,,,"Core exception while retrieving the content description",1457640193646
