what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1414176481010
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1414176642293
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1414176644176
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1414176646922
activated,view,org.eclipse.ui.console,3.5.100.v20110126,"org.eclipse.ui.console.ConsoleView",1414176647870
activated,view,org.eclipse.wst.server.ui,1.1.305.v20110110b,"org.eclipse.wst.server.ui.ServersView",1414176648129
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1414176651561
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1414176654197
executed,command,org.eclipse.wst.server.ui,1.1.305.v20110110b,"org.eclipse.wst.server.debug",1414176656968
activated,view,org.eclipse.ui.console,3.5.100.v20110126,"org.eclipse.ui.console.ConsoleView",1414176658325
activated,view,org.eclipse.wst.server.ui,1.1.305.v20110110b,"org.eclipse.wst.server.ui.ServersView",1414176660481
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1414176661200
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1414176668325
activated,view,org.eclipse.ui.console,3.5.100.v20110126,"org.eclipse.ui.console.ConsoleView",1414176668332
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1414176679528
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1414176690300
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1414176691897
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1414176700949
activated,view,org.eclipse.wst.server.ui,1.1.305.v20110110b,"org.eclipse.wst.server.ui.ServersView",1414176703744
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1414176706256
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1414176715280
executed,command,org.eclipse.wst.server.ui,1.1.305.v20110110b,"org.eclipse.wst.server.debug",1414176717712
activated,view,org.eclipse.ui.console,3.5.100.v20110126,"org.eclipse.ui.console.ConsoleView",1414176718856
activated,view,org.eclipse.wst.server.ui,1.1.305.v20110110b,"org.eclipse.wst.server.ui.ServersView",1414176721110
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1414176722776
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1414176726629
executed,command,org.eclipse.wst.server.ui,1.1.305.v20110110b,"org.eclipse.wst.server.stop",1414176729192
activated,view,org.eclipse.ui.console,3.5.100.v20110126,"org.eclipse.ui.console.ConsoleView",1414176729824
activated,view,org.eclipse.wst.server.ui,1.1.305.v20110110b,"org.eclipse.wst.server.ui.ServersView",1414176731297
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1414176732057
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1414176738604
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1414176739699
