what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.I20110127-0800,"org.eclipse.ui.edit.paste",1418168143843
executed,command,org.eclipse.ui,3.7.0.I20110127-0800,"org.eclipse.ui.edit.delete",1418168147333
executed,command,org.eclipse.ui,3.7.0.I20110127-0800,"org.eclipse.ui.file.save",1418168149503
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110126-1300,"org.eclipse.jdt.ui.CompilationUnitEditor",1418168150733
executed,command,org.eclipse.ui,3.7.0.I20110127-0800,"org.eclipse.ui.edit.copy",1418168154803
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110126-1300,"org.eclipse.jdt.ui.CompilationUnitEditor",1418168156263
executed,command,org.eclipse.ui,3.7.0.I20110127-0800,"org.eclipse.ui.edit.paste",1418168156973
executed,command,org.eclipse.ui,3.7.0.I20110127-0800,"org.eclipse.ui.edit.copy",1418168168373
executed,command,org.eclipse.ui,3.7.0.I20110127-0800,"org.eclipse.ui.edit.paste",1418168170103
executed,command,org.eclipse.ui,3.7.0.I20110127-0800,"org.eclipse.ui.edit.copy",1418168176944
executed,command,org.eclipse.ui,3.7.0.I20110127-0800,"org.eclipse.ui.edit.paste",1418168178294
executed,command,org.eclipse.ui,3.7.0.I20110127-0800,"org.eclipse.ui.edit.copy",1418168184514
executed,command,org.eclipse.ui,3.7.0.I20110127-0800,"org.eclipse.ui.edit.paste",1418168185994
executed,command,org.eclipse.ui,3.7.0.I20110127-0800,"org.eclipse.ui.edit.cut",1418168205784
executed,command,org.eclipse.ui,3.7.0.I20110127-0800,"org.eclipse.ui.edit.paste",1418168207154
executed,command,org.eclipse.ui,3.7.0.I20110127-0800,"org.eclipse.ui.edit.copy",1418168212174
executed,command,org.eclipse.ui,3.7.0.I20110127-0800,"org.eclipse.ui.edit.paste",1418168213144
executed,command,org.eclipse.ui,3.7.0.I20110127-0800,"org.eclipse.ui.file.save",1418168225469
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1418168228609
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1418168232499
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1418168255579
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1418168256659
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1418168260639
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1418168262039
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.debug",1418168265237
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1418168265787
error,log,,,"Core exception while retrieving the content description",1418168266491
error,log,,,"Core exception while retrieving the content description",1418168266494
error,log,,,"Core exception while retrieving the content description",1418168266496
error,log,,,"Core exception while retrieving the content description",1418168266496
error,log,,,"Core exception while retrieving the content description",1418168266496
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1418168267788
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1418168267808
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1418168267888
activated,view,org.eclipse.ui.console,3.5.100.v20110126,"org.eclipse.ui.console.ConsoleView",1418168267898
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1418168269351
error,log,,,"Core exception while retrieving the content description",1418168270061
error,log,,,"Core exception while retrieving the content description",1418168270061
error,log,,,"Core exception while retrieving the content description",1418168270071
error,log,,,"Core exception while retrieving the content description",1418168270071
error,log,,,"Core exception while retrieving the content description",1418168270071
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1418168272201
