what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.wst.common.frameworks,1.2.102.v201201190400,"org.eclipse.wst.common.frameworks",1537224249175
started,bundle,org.eclipse.wst.common.frameworks.ui,1.2.100.v201105122000,"org.eclipse.wst.common.frameworks.ui",1537224249175
started,bundle,org.eclipse.wst.common.modulecore,1.2.103.v201201190400,"org.eclipse.wst.common.modulecore",1537224249176
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.201.v201201101553,"org.eclipse.wst.common.project.facet.core",1537224249177
started,bundle,org.eclipse.wst.server.core,1.1.304.v20120208_1420,"org.eclipse.wst.server.core",1537224249177
started,bundle,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui",1537224249178
started,bundle,org.eclipse.wst.validation,1.2.303.v201202090300,"org.eclipse.wst.validation",1537224249179
started,bundle,org.eclipse.wst.web,1.1.501.v201201190400,"org.eclipse.wst.web",1537224249179
started,bundle,org.eclipse.wst.xml.core,1.1.602.v201201091944,"org.eclipse.wst.xml.core",1537224249180
started,bundle,org.eclipse.wb.core,1.8.0.r44x201506110820,"org.eclipse.wb.core",1537224249181
started,bundle,org.eclipse.wb.core.lib,1.8.0.r44x201506110820,"org.eclipse.wb.core.lib",1537224249183
os,sysinfo,,,"win32",1537224249187
arch,sysinfo,,,"x86_64",1537224249187
ws,sysinfo,,,"win32",1537224249187
locale,sysinfo,,,"es_MX",1537224249187
processors,sysinfo,,,"4",1537224249187
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1537224249187
java.runtime.version,sysinfo,,,"1.8.0_60-b27",1537224249187
java.specification.name,sysinfo,,,"Java Platform API Specification",1537224249187
java.specification.vendor,sysinfo,,,"Oracle Corporation",1537224249187
java.specification.version,sysinfo,,,"1.8",1537224249187
java.vendor,sysinfo,,,"Oracle Corporation",1537224249187
java.version,sysinfo,,,"1.8.0_60",1537224249187
java.vm.info,sysinfo,,,"mixed mode",1537224249187
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1537224249187
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1537224249187
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1537224249187
java.vm.specification.version,sysinfo,,,"1.8",1537224249187
java.vm.vendor,sysinfo,,,"Oracle Corporation",1537224249187
java.vm.version,sysinfo,,,"25.60-b23",1537224249187
started,bundle,org.eclipse.wst.jsdt.core,1.1.102.v201111090634,"org.eclipse.wst.jsdt.core",1537224249247
started,bundle,org.eclipse.wst.ws.service.policy.ui,1.0.300.v201108240515,"org.eclipse.wst.ws.service.policy.ui",1537224249315
started,bundle,org.eclipse.wst.ws.service.policy,1.0.303.v201009221810,"org.eclipse.wst.ws.service.policy",1537224249316
started,bundle,org.eclipse.wst.command.env,1.0.409.v201004211805,"org.eclipse.wst.command.env",1537224249332
started,bundle,org.eclipse.wst.ws,1.1.203.v201004211805,"org.eclipse.wst.ws",1537224249333
started,bundle,org.eclipse.compare,3.5.200.I20101206-1300,"org.eclipse.compare",1537224249559
started,bundle,org.eclipse.wst.wsi.ui,1.0.502.v201104071820,"org.eclipse.wst.wsi.ui",1537224250938
started,bundle,org.eclipse.wst.dtd.core,1.1.501.v201107252021,"org.eclipse.wst.dtd.core",1537224251045
started,bundle,org.eclipse.wst.sse.ui,1.3.2.v201201041522,"org.eclipse.wst.sse.ui",1537224251052
started,bundle,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.ui",1537224251053
started,bundle,org.eclipse.wst.sse.core,1.1.602.v201112071516,"org.eclipse.wst.sse.core",1537224251079
started,bundle,org.eclipse.jst.jsf.common,1.2.2.v201101251227,"org.eclipse.jst.jsf.common",1537224251094
started,bundle,org.eclipse.jst.jsf.core,1.3.3.v201101251227,"org.eclipse.jst.jsf.core",1537224251099
